868	43.076167ms
869	42.074786ms
870	42.759478ms
871	42.453399ms
872	42.149731ms
873	44.620336ms
874	46.786982ms
875	49.22308ms
876	42.921886ms
877	50.430874ms
878	41.86421ms
879	43.008113ms
880	46.429039ms
881	42.505566ms
882	43.065264ms
883	43.982365ms
884	50.008849ms
885	46.605716ms
886	42.791834ms
887	43.929973ms
888	48.201215ms
889	43.083577ms
890	42.966249ms
891	42.750567ms
892	42.361168ms
893	47.950878ms
894	42.752241ms
895	43.065053ms
896	44.013539ms
897	42.85471ms
898	43.55157ms
899	43.151852ms
900	43.71858ms
901	42.815202ms
902	44.044903ms
903	43.25895ms
904	43.508141ms
905	44.848214ms
906	43.701987ms
907	43.580439ms
908	43.513743ms
909	43.451503ms
910	43.595058ms
911	43.595592ms
912	43.519059ms
913	44.35173ms
914	43.687569ms
915	44.80435ms
916	44.212993ms
917	43.944425ms
918	43.961431ms
919	45.488969ms
920	43.289978ms
921	43.836115ms
922	44.054805ms
923	44.473453ms
924	46.426187ms
925	43.682158ms
926	43.952246ms
927	44.219001ms
928	44.414467ms
929	45.280923ms
930	44.83999ms
931	43.209874ms
932	44.306196ms
933	43.913034ms
934	44.087535ms
935	44.679927ms
936	43.932453ms
937	44.277066ms
938	44.059228ms
939	44.103146ms
940	44.129104ms
941	45.118666ms
942	44.234742ms
943	45.613086ms
944	44.285512ms
945	44.439133ms
946	50.682632ms
947	44.295335ms
948	44.666998ms
949	43.30234ms
950	51.184849ms
951	43.893073ms
952	44.232468ms
953	45.503762ms
954	46.239157ms
955	45.619011ms
956	44.239136ms
957	48.242332ms
958	43.448978ms
959	44.566412ms
960	44.627783ms
961	44.620972ms
962	44.899238ms
963	46.812636ms
964	46.525599ms
965	46.969835ms
966	46.744304ms
967	46.01687ms
968	46.92141ms
969	45.453567ms
970	47.036178ms
971	44.789522ms
972	45.078178ms
973	48.12003ms
974	45.701051ms
975	45.954511ms
976	45.333226ms
977	45.253168ms
978	46.032723ms
979	48.547112ms
980	52.246258ms
981	45.715887ms
982	47.381264ms
983	45.398034ms
984	47.758822ms
985	46.144539ms
986	47.202473ms
987	46.073479ms
988	48.925908ms
989	52.178978ms
990	47.962327ms
991	49.83045ms
992	46.234438ms
993	47.03665ms
994	47.822366ms
995	47.110672ms
996	48.94197ms
997	46.610126ms
998	51.461888ms
999	48.196332ms
1000	46.486317ms
1001	48.350983ms
1002	51.79691ms
1003	46.06424ms
1004	48.177307ms
1005	48.994065ms
1006	48.041983ms
1007	47.979849ms
1008	46.451845ms
1009	48.493708ms
1010	46.630951ms
1011	47.796452ms
1012	47.824693ms
1013	55.241402ms
1014	46.296175ms
1015	49.661627ms
1016	45.447639ms
1017	47.089927ms
1018	48.977526ms
1019	46.553809ms
1020	50.086581ms
1021	47.205694ms
1022	48.965124ms
1023	50.51025ms
1024	47.643976ms
1025	55.842623ms
1026	50.882192ms
1027	47.19985ms
1028	47.453541ms
1029	47.661136ms
1030	50.368721ms
1031	49.362025ms
1032	50.623781ms
1033	47.865521ms
1034	48.81473ms
1035	53.88674ms
1036	49.142538ms
1037	47.725671ms
1038	48.301771ms
1039	54.9437ms
1040	49.425148ms
1041	54.807736ms
1042	47.941597ms
1043	47.99153ms
1044	47.964052ms
1045	54.244031ms
1046	49.113565ms
1047	52.938249ms
1048	50.068455ms
1049	49.229924ms
1050	47.935791ms
1051	48.006505ms
1052	48.969194ms
1053	48.916727ms
1054	47.672231ms
1055	47.762724ms
1056	48.830866ms
1057	50.444598ms
1058	48.59885ms
1059	47.658472ms
1060	48.270679ms
1061	56.47648ms
1062	51.596186ms
1063	48.741482ms
1064	48.557045ms
1065	55.091439ms
1066	54.916572ms
1067	48.884322ms
1068	54.395616ms
1069	48.588817ms
1070	50.883381ms
1071	48.791742ms
1072	50.37779ms
1073	49.165159ms
1074	55.380877ms
1075	49.302771ms
1076	57.98385ms
1077	50.305527ms
1078	52.509237ms
1079	50.991046ms
1080	49.093314ms
1081	49.68502ms
1082	50.336819ms
1083	49.327207ms
1084	50.635204ms
1085	50.211732ms
1086	48.766746ms
1087	49.534256ms
1088	49.965219ms
1089	52.178022ms
1090	51.413989ms
1091	49.867449ms
1092	51.462352ms
1093	48.573516ms
1094	49.626268ms
1095	50.021648ms
1096	50.34927ms
1097	51.098582ms
1098	50.915709ms
1099	50.873436ms
1100	49.097951ms
1101	50.961772ms
1102	52.622626ms
1103	49.276229ms
1104	50.120127ms
1105	54.649422ms
1106	52.11367ms
1107	52.162338ms
1108	55.24319ms
1109	56.160703ms
1110	51.767437ms
1111	51.570663ms
1112	51.697602ms
1113	50.864122ms
1114	49.331021ms
1115	51.016277ms
1116	51.676006ms
1117	49.592647ms
1118	53.816556ms
1119	52.467864ms
1120	57.936947ms
1121	51.008902ms
1122	52.706686ms
1123	50.093704ms
1124	52.044704ms
1125	51.761392ms
1126	54.446609ms
1127	51.632607ms
1128	51.164122ms
1129	49.939855ms
1130	51.976343ms
1131	50.951521ms
1132	51.296828ms
1133	54.611699ms
1134	53.34232ms
1135	51.464618ms
1136	50.158392ms
1137	53.288291ms
1138	51.965341ms
1139	51.69366ms
1140	50.816517ms
1141	51.075161ms
1142	49.664181ms
1143	52.247502ms
1144	51.909622ms
1145	53.251079ms
1146	52.229238ms
1147	52.202623ms
1148	49.678764ms
1149	50.932397ms
1150	52.00087ms
1151	51.98826ms
1152	55.008093ms
1153	50.992939ms
1154	53.294421ms
1155	51.560785ms
1156	52.197809ms
1157	53.28543ms
1158	52.884048ms
1159	50.696065ms
1160	55.284325ms
1161	57.759259ms
1162	50.369134ms
1163	51.614824ms
1164	53.797776ms
1165	51.756706ms
1166	52.908744ms
1167	53.896329ms
1168	55.567119ms
1169	55.141958ms
1170	54.973897ms
1171	55.946165ms
1172	58.023754ms
1173	56.233557ms
1174	55.896075ms
1175	55.610648ms
1176	53.541866ms
1177	54.665075ms
1178	60.280293ms
1179	53.265645ms
1180	58.904703ms
1181	56.010597ms
1182	53.67084ms
1183	54.380124ms
1184	54.231314ms
1185	54.248242ms
1186	55.657828ms
1187	52.381403ms
1188	53.625219ms
1189	54.973753ms
1190	55.535123ms
1191	54.069707ms
1192	53.281792ms
1193	54.351907ms
1194	53.090509ms
1195	54.138393ms
1196	53.216278ms
1197	54.27172ms
1198	56.992693ms
1199	57.104727ms
1200	54.544946ms
1201	54.085063ms
1202	57.578478ms
1203	56.553997ms
1204	52.775711ms
1205	57.23714ms
1206	54.426062ms
1207	53.271873ms
1208	56.113733ms
1209	57.804908ms
1210	54.271944ms
1211	54.820513ms
1212	56.300483ms
1213	54.878474ms
1214	55.971711ms
1215	56.328157ms
1216	54.410973ms
1217	52.92563ms
1218	56.519918ms
1219	56.918593ms
1220	53.755151ms
1221	57.942298ms
1222	59.54985ms
1223	56.087722ms
1224	59.282783ms
1225	55.252051ms
1226	55.256736ms
1227	57.034583ms
1228	55.663095ms
1229	57.375538ms
1230	56.060226ms
1231	59.03691ms
1232	54.698399ms
1233	56.947654ms
1234	56.77012ms
1235	54.022633ms
1236	55.535351ms
1237	54.289425ms
1238	58.993738ms
1239	57.153908ms
1240	53.896924ms
1241	55.637233ms
1242	55.542866ms
1243	57.638208ms
1244	55.947491ms
1245	54.701785ms
1246	55.128581ms
1247	54.450292ms
1248	57.282247ms
1249	57.082566ms
1250	61.11293ms
1251	55.581686ms
1252	54.425894ms
1253	55.10636ms
1254	57.237161ms
1255	55.081686ms
1256	59.590146ms
1257	57.601226ms
1258	57.607387ms
1259	56.187449ms
1260	56.664258ms
1261	55.166849ms
1262	55.181684ms
1263	57.302947ms
1264	55.664271ms
1265	56.260326ms
1266	55.98472ms
1267	57.182205ms
1268	58.262954ms
1269	59.984129ms
1270	61.514626ms
1271	56.053177ms
1272	56.692723ms
1273	57.614259ms
1274	62.526804ms
1275	57.674705ms
1276	55.159215ms
1277	58.717461ms
1278	60.572326ms
1279	57.868429ms
1280	56.797876ms
1281	58.525803ms
1282	59.274312ms
1283	56.962867ms
1284	57.89058ms
1285	58.230309ms
1286	56.514619ms
1287	56.285517ms
1288	60.605242ms
1289	65.172178ms
1290	59.36992ms
1291	60.493025ms
1292	57.290123ms
1293	57.862027ms
1294	59.345894ms
1295	61.435928ms
1296	58.191084ms
1297	59.458308ms
1298	56.667092ms
1299	57.652442ms
1300	61.625245ms
1301	61.775313ms
1302	61.027931ms
1303	58.814181ms
1304	58.500848ms
1305	58.617802ms
1306	58.335276ms
1307	63.069423ms
1308	58.630628ms
1309	59.606916ms
1310	60.520929ms
1311	59.149245ms
1312	61.194353ms
1313	56.597664ms
1314	60.14219ms
1315	62.579006ms
1316	59.827885ms
1317	60.852213ms
1318	59.526488ms
1319	59.685586ms
1320	58.664855ms
1321	63.659381ms
1322	59.581708ms
1323	61.985677ms
1324	60.195855ms
1325	61.156364ms
1326	58.33539ms
1327	59.435759ms
1328	60.75159ms
1329	62.357564ms
1330	59.550149ms
1331	57.699224ms
1332	64.762369ms
1333	60.254529ms
1334	62.179532ms
1335	61.353581ms
1336	61.176189ms
1337	60.27468ms
1338	59.166903ms
1339	60.778586ms
1340	59.61242ms
1341	58.287552ms
1342	57.736692ms
1343	58.818573ms
1344	59.368707ms
1345	60.256489ms
1346	60.974172ms
1347	59.303828ms
1348	59.462976ms
1349	58.916682ms
1350	57.63031ms
1351	59.643061ms
1352	60.974422ms
1353	63.813288ms
1354	63.601803ms
1355	62.628024ms
1356	61.095175ms
1357	62.076766ms
1358	61.478442ms
1359	62.218917ms
1360	64.970724ms
1361	65.911334ms
1362	62.456478ms
1363	62.463577ms
1364	59.697187ms
1365	62.354007ms
1366	60.158166ms
1367	61.529852ms
1368	60.451185ms
1369	60.464731ms
1370	65.703377ms
1371	62.031533ms
1372	61.55286ms
1373	63.511492ms
1374	67.302572ms
1375	62.159779ms
1376	63.194248ms
1377	61.405938ms
1378	61.53295ms
1379	62.227008ms
1380	60.001935ms
1381	60.547806ms
1382	62.843356ms
1383	61.100312ms
1384	63.958592ms
1385	64.023956ms
1386	61.943642ms
1387	60.779228ms
1388	62.951103ms
1389	65.699889ms
1390	65.397291ms
1391	60.545279ms
1392	58.9602ms
1393	67.120452ms
1394	61.089376ms
1395	65.803703ms
1396	67.005466ms
1397	60.533915ms
1398	61.785234ms
1399	65.935272ms
1400	61.415434ms
1401	59.723088ms
1402	60.797563ms
1403	64.580207ms
1404	66.991858ms
1405	60.50048ms
1406	60.208099ms
1407	65.255332ms
1408	62.690327ms
1409	70.243182ms
1410	63.027698ms
1411	62.687523ms
1412	62.639907ms
1413	63.357548ms
1414	64.555791ms
1415	65.512741ms
1416	67.333911ms
1417	66.369473ms
1418	60.766848ms
1419	64.456367ms
1420	66.139637ms
1421	67.156757ms
1422	67.892556ms
1423	67.549869ms
1424	63.333473ms
1425	71.137106ms
1426	65.491056ms
1427	62.210581ms
1428	64.282785ms
1429	65.792411ms
1430	65.688895ms
1431	62.574812ms
1432	61.917927ms
1433	68.189227ms
1434	64.8905ms
1435	64.115228ms
1436	63.316415ms
1437	67.02085ms
1438	66.601014ms
1439	69.980938ms
1440	67.731527ms
1441	67.193723ms
1442	67.391683ms
1443	67.378191ms
1444	65.710248ms
1445	65.174709ms
1446	67.355446ms
1447	65.680207ms
1448	64.242299ms
1449	66.415987ms
1450	65.274658ms
1451	61.63218ms
1452	66.560619ms
1453	73.455368ms
1454	64.741939ms
1455	66.058114ms
1456	66.040036ms
1457	66.613755ms
1458	65.38583ms
1459	66.648705ms
1460	69.372846ms
1461	72.605183ms
1462	68.871436ms
1463	65.287926ms
1464	63.166212ms
1465	66.879894ms
1466	65.567016ms
1467	65.206627ms
1468	71.455597ms
1469	67.282796ms
1470	66.765282ms
1471	66.042822ms
1472	67.645581ms
1473	67.730359ms
1474	63.412924ms
1475	66.31949ms
1476	72.41522ms
1477	64.600253ms
1478	65.790112ms
1479	66.025768ms
1480	67.163628ms
1481	65.866607ms
1482	65.029845ms
1483	64.089404ms
1484	64.781151ms
1485	69.014695ms
1486	66.782152ms
1487	71.44953ms
1488	68.214072ms
1489	69.912799ms
1490	66.638714ms
1491	72.838007ms
1492	66.644103ms
1493	69.385175ms
1494	65.992716ms
1495	65.644951ms
1496	65.216341ms
1497	69.152261ms
1498	67.249704ms
1499	66.624023ms
